SiteName,Urban,PlotID,species,age,count,morph
Sandy,rural,26,ACCI,g,0,dec
Barlow,rural,27,ACCI,g,0,dec
Tryon,urban,27,ACCI,g,0,dec
Oxbow,rural,28,ACCI,g,0,dec
Tryon,urban,28,ACCI,g,0,dec
Lacamas,urban,29,ACCI,g,1,dec
Oxbow,rural,29,ACCI,g,0,dec
Tryon,urban,29,ACCI,g,0,dec
Barlow,rural,30,ACCI,g,0,dec
ForestPark,urban,30,ACCI,g,0,dec
Riverview,urban,30,ACCI,g,0,dec
Tryon,urban,30,ACCI,g,0,dec
Marquam,urban,31,ACCI,g,0,dec
McIver,rural,31,ACCI,g,1,dec
Tryon,urban,31,ACCI,g,0,dec
Marquam,urban,32,ACCI,g,0,dec
Oxbow,rural,32,ACCI,g,0,dec
Lacamas,urban,35,ACCI,g,0,dec
Marquam,urban,35,ACCI,g,0,dec
Oxbow,rural,35,ACCI,g,1,dec
Wildwood,rural,35,ACCI,g,0,dec
ForestPark,urban,36,ACCI,g,0,dec
Tryon,urban,36,ACCI,g,0,dec
Wildwood,rural,37,ACCI,g,1,dec
Oxbow,rural,38,ACCI,g,0,dec
Lacamas,urban,39,ACCI,g,5,dec
ForestPark,urban,40,ACCI,g,0,dec
Oxbow,rural,40,ACCI,g,2,dec
Tryon,urban,40,ACCI,g,0,dec
Wildwood,rural,40,ACCI,g,1,dec
McIver,rural,41,ACCI,g,0,dec
Lacamas,urban,43,ACCI,g,0,dec
Oxbow,rural,43,ACCI,g,0,dec
ForestPark,urban,45,ACCI,g,0,dec
Oxbow,rural,45,ACCI,g,0,dec
Oxbow,rural,46,ACCI,g,0,dec
Lacamas,urban,47,ACCI,g,0,dec
Marquam,urban,47,ACCI,g,0,dec
Oxbow,rural,47,ACCI,g,0,dec
Marquam,urban,48,ACCI,g,0,dec
Oxbow,rural,48,ACCI,g,0,dec
Sandy,rural,48,ACCI,g,0,dec
ForestPark,urban,49,ACCI,g,0,dec
Lacamas,urban,50,ACCI,g,0,dec
Marquam,urban,50,ACCI,g,0,dec
McIver,rural,51,ACCI,g,0,dec
Sandy,rural,53,ACCI,g,0,dec
McIver,rural,56,ACCI,g,0,dec
McIver,rural,57,ACCI,g,0,dec
McIver,rural,61,ACCI,g,0,dec
Wildwood,rural,61,ACCI,g,0,dec
McIver,rural,63,ACCI,g,16,dec
Wildwood,rural,67,ACCI,g,0,dec
Wildwood,rural,69,ACCI,g,0,dec
Wildwood,rural,74,ACCI,g,0,dec
McIver,rural,75,ACCI,g,2,dec
Sandy,rural,80,ACCI,g,0,dec
Sandy,rural,82,ACCI,g,0,dec
Sandy,rural,83,ACCI,g,1,dec
Wildwood,rural,83,ACCI,g,0,dec
Wildwood,rural,87,ACCI,g,0,dec
Wildwood,rural,88,ACCI,g,0,dec
Sandy,rural,95,ACCI,g,0,dec
Sandy,rural,111,ACCI,g,0,dec
Sandy,rural,122,ACCI,g,0,dec
Sandy,rural,128,ACCI,g,0,dec
Sandy,rural,136,ACCI,g,0,dec
Sandy,rural,141,ACCI,g,0,dec
Sandy,rural,159,ACCI,g,0,dec
Sandy,rural,176,ACCI,g,1,dec
Sandy,rural,181,ACCI,g,0,dec
Barlow,rural,1,ACMA,g,0,dec
Marquam,urban,1,ACMA,g,0,dec
Tryon,urban,1,ACMA,g,3,dec
Wildwood,rural,1,ACMA,g,0,dec
Barlow,rural,2,ACMA,g,0,dec
Riverview,urban,2,ACMA,g,0,dec
Barlow,rural,3,ACMA,g,0,dec
ForestPark,urban,3,ACMA,g,0,dec
McIver,rural,3,ACMA,g,0,dec
Wildwood,rural,3,ACMA,g,0,dec
Barlow,rural,4,ACMA,g,0,dec
Marquam,urban,4,ACMA,g,0,dec
Riverview,urban,4,ACMA,g,0,dec
Riverview,urban,4,ACMA,g,0,dec
Marquam,urban,5,ACMA,g,0,dec
McIver,rural,5,ACMA,g,1,dec
Riverview,urban,5,ACMA,g,0,dec
Marquam,urban,6,ACMA,g,0,dec
Riverview,urban,6,ACMA,g,0,dec
Barlow,rural,7,ACMA,g,0,dec
Lacamas,urban,7,ACMA,g,0,dec
Riverview,urban,7,ACMA,g,0,dec
ForestPark,urban,8,ACMA,g,0,dec
Lacamas,urban,8,ACMA,g,0,dec
Tryon,urban,8,ACMA,g,10,dec
Barlow,rural,10,ACMA,g,0,dec
Lacamas,urban,10,ACMA,g,0,dec
Marquam,urban,10,ACMA,g,2,dec
Oxbow,rural,10,ACMA,g,0,dec
Oxbow,rural,11,ACMA,g,0,dec
Barlow,rural,11,ACMA,g,0,dec
ForestPark,urban,11,ACMA,g,0,dec
Marquam,urban,11,ACMA,g,0,dec
Riverview,urban,11,ACMA,g,0,dec
ForestPark,urban,12,ACMA,g,0,dec
Lacamas,urban,12,ACMA,g,0,dec
McIver,rural,12,ACMA,g,0,dec
Oxbow,rural,12,ACMA,g,0,dec
Barlow,rural,13,ACMA,g,0,dec
ForestPark,urban,13,ACMA,g,0,dec
Lacamas,urban,13,ACMA,g,0,dec
Tryon,urban,13,ACMA,g,0,dec
Barlow,rural,14,ACMA,g,0,dec
ForestPark,urban,14,ACMA,g,0,dec
Lacamas,urban,14,ACMA,g,0,dec
Marquam,urban,14,ACMA,g,0,dec
ForestPark,urban,15,ACMA,g,0,dec
ForestPark,urban,15,ACMA,g,1,dec
McIver,rural,15,ACMA,g,3,dec
Riverview,urban,15,ACMA,g,0,dec
Tryon,urban,15,ACMA,g,0,dec
Barlow,rural,16,ACMA,g,0,dec
Tryon,urban,16,ACMA,g,0,dec
Lacamas,urban,17,ACMA,g,0,dec
McIver,rural,18,ACMA,g,0,dec
Oxbow,rural,18,ACMA,g,3,dec
Riverview,urban,18,ACMA,g,0,dec
Tryon,urban,18,ACMA,g,0,dec
Wildwood,rural,18,ACMA,g,0,dec
ForestPark,urban,19,ACMA,g,0,dec
Barlow,rural,20,ACMA,g,0,dec
Lacamas,urban,20,ACMA,g,0,dec
McIver,rural,20,ACMA,g,0,dec
Riverview,urban,20,ACMA,g,0,dec
Riverview,urban,20,ACMA,g,0,dec
Lacamas,urban,21,ACMA,g,0,dec
Riverview,urban,21,ACMA,g,0,dec
Tryon,urban,21,ACMA,g,0,dec
Marquam,urban,22,ACMA,g,0,dec
Tryon,urban,23,ACMA,g,0,dec
Wildwood,rural,23,ACMA,g,0,dec
Barlow,rural,24,ACMA,g,0,dec
ForestPark,urban,24,ACMA,g,0,dec
Riverview,urban,24,ACMA,g,0,dec
Wildwood,rural,24,ACMA,g,0,dec
Barlow,rural,25,ACMA,g,0,dec
Marquam,urban,25,ACMA,g,0,dec
Riverview,urban,25,ACMA,g,0,dec
McIver,rural,26,ACMA,g,2,dec
Sandy,rural,26,ACMA,g,0,dec
Barlow,rural,27,ACMA,g,0,dec
Tryon,urban,27,ACMA,g,0,dec
Oxbow,rural,28,ACMA,g,0,dec
Tryon,urban,28,ACMA,g,0,dec
Lacamas,urban,29,ACMA,g,0,dec
Oxbow,rural,29,ACMA,g,1,dec
Tryon,urban,29,ACMA,g,4,dec
Barlow,rural,30,ACMA,g,0,dec
ForestPark,urban,30,ACMA,g,0,dec
Riverview,urban,30,ACMA,g,0,dec
Tryon,urban,30,ACMA,g,0,dec
Marquam,urban,31,ACMA,g,0,dec
McIver,rural,31,ACMA,g,0,dec
Tryon,urban,31,ACMA,g,0,dec
Marquam,urban,32,ACMA,g,0,dec
Oxbow,rural,32,ACMA,g,2,dec
Lacamas,urban,35,ACMA,g,0,dec
Marquam,urban,35,ACMA,g,0,dec
Oxbow,rural,35,ACMA,g,0,dec
Wildwood,rural,35,ACMA,g,0,dec
ForestPark,urban,36,ACMA,g,8,dec
Tryon,urban,36,ACMA,g,0,dec
Wildwood,rural,37,ACMA,g,0,dec
Oxbow,rural,38,ACMA,g,0,dec
Lacamas,urban,39,ACMA,g,0,dec
ForestPark,urban,40,ACMA,g,0,dec
Oxbow,rural,40,ACMA,g,2,dec
Tryon,urban,40,ACMA,g,0,dec
Wildwood,rural,40,ACMA,g,0,dec
McIver,rural,41,ACMA,g,0,dec
Lacamas,urban,43,ACMA,g,0,dec
Oxbow,rural,43,ACMA,g,0,dec
ForestPark,urban,45,ACMA,g,0,dec
Oxbow,rural,45,ACMA,g,0,dec
Oxbow,rural,46,ACMA,g,0,dec
Lacamas,urban,47,ACMA,g,0,dec
Marquam,urban,47,ACMA,g,0,dec
Oxbow,rural,47,ACMA,g,0,dec
Marquam,urban,48,ACMA,g,0,dec
Oxbow,rural,48,ACMA,g,0,dec
Sandy,rural,48,ACMA,g,0,dec
ForestPark,urban,49,ACMA,g,0,dec
Lacamas,urban,50,ACMA,g,0,dec
Marquam,urban,50,ACMA,g,0,dec
McIver,rural,51,ACMA,g,0,dec
Sandy,rural,53,ACMA,g,0,dec
McIver,rural,56,ACMA,g,0,dec
McIver,rural,57,ACMA,g,0,dec
McIver,rural,61,ACMA,g,0,dec
Wildwood,rural,61,ACMA,g,0,dec
McIver,rural,63,ACMA,g,0,dec
Wildwood,rural,67,ACMA,g,0,dec
Wildwood,rural,69,ACMA,g,0,dec
Wildwood,rural,74,ACMA,g,0,dec
McIver,rural,75,ACMA,g,0,dec
Sandy,rural,80,ACMA,g,0,dec
Sandy,rural,82,ACMA,g,0,dec
Sandy,rural,83,ACMA,g,0,dec
Wildwood,rural,83,ACMA,g,0,dec
Wildwood,rural,87,ACMA,g,0,dec
Wildwood,rural,88,ACMA,g,0,dec
Sandy,rural,95,ACMA,g,0,dec
Sandy,rural,111,ACMA,g,0,dec
Sandy,rural,122,ACMA,g,0,dec
Sandy,rural,128,ACMA,g,0,dec
Sandy,rural,136,ACMA,g,2,dec
Sandy,rural,141,ACMA,g,0,dec
Sandy,rural,159,ACMA,g,1,dec
Sandy,rural,176,ACMA,g,0,dec
Sandy,rural,181,ACMA,g,0,dec
Barlow,rural,1,ALRU,g,0,dec
Marquam,urban,1,ALRU,g,0,dec
Tryon,urban,1,ALRU,g,0,dec
Wildwood,rural,1,ALRU,g,0,dec
Barlow,rural,2,ALRU,g,0,dec
Riverview,urban,2,ALRU,g,0,dec
Barlow,rural,3,ALRU,g,0,dec
ForestPark,urban,3,ALRU,g,0,dec
McIver,rural,3,ALRU,g,0,dec
Wildwood,rural,3,ALRU,g,0,dec
Barlow,rural,4,ALRU,g,0,dec
Marquam,urban,4,ALRU,g,0,dec
Riverview,urban,4,ALRU,g,0,dec
Riverview,urban,4,ALRU,g,0,dec
Marquam,urban,5,ALRU,g,0,dec
McIver,rural,5,ALRU,g,0,dec
Riverview,urban,5,ALRU,g,0,dec
Marquam,urban,6,ALRU,g,0,dec
Riverview,urban,6,ALRU,g,0,dec
Barlow,rural,7,ALRU,g,0,dec
Lacamas,urban,7,ALRU,g,0,dec
Riverview,urban,7,ALRU,g,0,dec
ForestPark,urban,8,ALRU,g,0,dec
Lacamas,urban,8,ALRU,g,0,dec
Tryon,urban,8,ALRU,g,0,dec
Barlow,rural,10,ALRU,g,0,dec
Lacamas,urban,10,ALRU,g,0,dec
Marquam,urban,10,ALRU,g,1,dec
Oxbow,rural,10,ALRU,g,0,dec
Oxbow,rural,11,ALRU,g,0,dec
Barlow,rural,11,ALRU,g,0,dec
ForestPark,urban,11,ALRU,g,0,dec
Marquam,urban,11,ALRU,g,0,dec
Riverview,urban,11,ALRU,g,0,dec
ForestPark,urban,12,ALRU,g,0,dec
Lacamas,urban,12,ALRU,g,0,dec
McIver,rural,12,ALRU,g,7,dec
Oxbow,rural,12,ALRU,g,0,dec
Barlow,rural,13,ALRU,g,0,dec
ForestPark,urban,13,ALRU,g,0,dec
Lacamas,urban,13,ALRU,g,0,dec
Tryon,urban,13,ALRU,g,0,dec
Barlow,rural,14,ALRU,g,0,dec
ForestPark,urban,14,ALRU,g,0,dec
Lacamas,urban,14,ALRU,g,0,dec
Marquam,urban,14,ALRU,g,2,dec
ForestPark,urban,15,ALRU,g,0,dec
ForestPark,urban,15,ALRU,g,0,dec
McIver,rural,15,ALRU,g,0,dec
Riverview,urban,15,ALRU,g,0,dec
Tryon,urban,15,ALRU,g,0,dec
Barlow,rural,16,ALRU,g,0,dec
Tryon,urban,16,ALRU,g,0,dec
Lacamas,urban,17,ALRU,g,0,dec
McIver,rural,18,ALRU,g,0,dec
Oxbow,rural,18,ALRU,g,0,dec
Riverview,urban,18,ALRU,g,0,dec
Tryon,urban,18,ALRU,g,0,dec
Wildwood,rural,18,ALRU,g,2,dec
ForestPark,urban,19,ALRU,g,0,dec
Barlow,rural,20,ALRU,g,0,dec
Lacamas,urban,20,ALRU,g,0,dec
McIver,rural,20,ALRU,g,0,dec
Riverview,urban,20,ALRU,g,0,dec
Riverview,urban,20,ALRU,g,0,dec
Lacamas,urban,21,ALRU,g,0,dec
Riverview,urban,21,ALRU,g,0,dec
Tryon,urban,21,ALRU,g,0,dec
Marquam,urban,22,ALRU,g,0,dec
Tryon,urban,23,ALRU,g,0,dec
Wildwood,rural,23,ALRU,g,0,dec
Barlow,rural,24,ALRU,g,0,dec
ForestPark,urban,24,ALRU,g,5,dec
Riverview,urban,24,ALRU,g,0,dec
Wildwood,rural,24,ALRU,g,0,dec
Barlow,rural,25,ALRU,g,1,dec
Marquam,urban,25,ALRU,g,0,dec
Riverview,urban,25,ALRU,g,0,dec
McIver,rural,26,ALRU,g,0,dec
Sandy,rural,26,ALRU,g,0,dec
Barlow,rural,27,ALRU,g,0,dec
Tryon,urban,27,ALRU,g,0,dec
Oxbow,rural,28,ALRU,g,0,dec
Tryon,urban,28,ALRU,g,0,dec
Lacamas,urban,29,ALRU,g,0,dec
Oxbow,rural,29,ALRU,g,0,dec
Tryon,urban,29,ALRU,g,0,dec
Barlow,rural,30,ALRU,g,0,dec
ForestPark,urban,30,ALRU,g,1,dec
Riverview,urban,30,ALRU,g,0,dec
Tryon,urban,30,ALRU,g,12,dec
Marquam,urban,31,ALRU,g,0,dec
McIver,rural,31,ALRU,g,0,dec
Tryon,urban,31,ALRU,g,0,dec
Marquam,urban,32,ALRU,g,0,dec
Oxbow,rural,32,ALRU,g,0,dec
Lacamas,urban,35,ALRU,g,0,dec
Marquam,urban,35,ALRU,g,0,dec
Oxbow,rural,35,ALRU,g,0,dec
Wildwood,rural,35,ALRU,g,0,dec
ForestPark,urban,36,ALRU,g,0,dec
Tryon,urban,36,ALRU,g,0,dec
Wildwood,rural,37,ALRU,g,0,dec
Oxbow,rural,38,ALRU,g,0,dec
Lacamas,urban,39,ALRU,g,0,dec
ForestPark,urban,40,ALRU,g,0,dec
Oxbow,rural,40,ALRU,g,0,dec
Tryon,urban,40,ALRU,g,0,dec
Wildwood,rural,40,ALRU,g,0,dec
McIver,rural,41,ALRU,g,0,dec
Lacamas,urban,43,ALRU,g,0,dec
Oxbow,rural,43,ALRU,g,0,dec
ForestPark,urban,45,ALRU,g,0,dec
Oxbow,rural,45,ALRU,g,0,dec
Oxbow,rural,46,ALRU,g,0,dec
Lacamas,urban,47,ALRU,g,0,dec
Marquam,urban,47,ALRU,g,0,dec
Oxbow,rural,47,ALRU,g,0,dec
Marquam,urban,48,ALRU,g,0,dec
Oxbow,rural,48,ALRU,g,0,dec
Sandy,rural,48,ALRU,g,0,dec
ForestPark,urban,49,ALRU,g,3,dec
Lacamas,urban,50,ALRU,g,0,dec
Marquam,urban,50,ALRU,g,0,dec
McIver,rural,51,ALRU,g,0,dec
Sandy,rural,53,ALRU,g,0,dec
McIver,rural,56,ALRU,g,0,dec
McIver,rural,57,ALRU,g,0,dec
McIver,rural,61,ALRU,g,0,dec
Wildwood,rural,61,ALRU,g,0,dec
McIver,rural,63,ALRU,g,0,dec
Wildwood,rural,67,ALRU,g,0,dec
Wildwood,rural,69,ALRU,g,0,dec
Wildwood,rural,74,ALRU,g,0,dec
McIver,rural,75,ALRU,g,0,dec
Sandy,rural,80,ALRU,g,0,dec
Sandy,rural,82,ALRU,g,1,dec
Sandy,rural,83,ALRU,g,0,dec
Wildwood,rural,83,ALRU,g,0,dec
Wildwood,rural,87,ALRU,g,0,dec
Wildwood,rural,88,ALRU,g,0,dec
Sandy,rural,95,ALRU,g,0,dec
Sandy,rural,111,ALRU,g,0,dec
Sandy,rural,122,ALRU,g,0,dec
Sandy,rural,128,ALRU,g,0,dec
Sandy,rural,136,ALRU,g,0,dec
Sandy,rural,141,ALRU,g,0,dec
Sandy,rural,159,ALRU,g,1,dec
Sandy,rural,176,ALRU,g,0,dec
Sandy,rural,181,ALRU,g,0,dec
Barlow,rural,1,QUGA,g,0,dec
Marquam,urban,1,QUGA,g,0,dec
Tryon,urban,1,QUGA,g,0,dec
Wildwood,rural,1,QUGA,g,0,dec
Barlow,rural,2,QUGA,g,0,dec
Riverview,urban,2,QUGA,g,0,dec
Barlow,rural,3,QUGA,g,0,dec
ForestPark,urban,3,QUGA,g,0,dec
McIver,rural,3,QUGA,g,0,dec
Wildwood,rural,3,QUGA,g,0,dec
Barlow,rural,4,QUGA,g,0,dec
Marquam,urban,4,QUGA,g,0,dec
Riverview,urban,4,QUGA,g,0,dec
Riverview,urban,4,QUGA,g,0,dec
Marquam,urban,5,QUGA,g,0,dec
McIver,rural,5,QUGA,g,0,dec
Riverview,urban,5,QUGA,g,0,dec
Marquam,urban,6,QUGA,g,0,dec
Riverview,urban,6,QUGA,g,0,dec
Barlow,rural,7,QUGA,g,0,dec
Lacamas,urban,7,QUGA,g,0,dec
Riverview,urban,7,QUGA,g,0,dec
ForestPark,urban,8,QUGA,g,0,dec
Lacamas,urban,8,QUGA,g,0,dec
Tryon,urban,8,QUGA,g,0,dec
Barlow,rural,10,QUGA,g,0,dec
Lacamas,urban,10,QUGA,g,0,dec
Marquam,urban,10,QUGA,g,0,dec
Oxbow,rural,10,QUGA,g,0,dec
Oxbow,rural,11,QUGA,g,0,dec
Barlow,rural,11,QUGA,g,0,dec
ForestPark,urban,11,QUGA,g,0,dec
Marquam,urban,11,QUGA,g,0,dec
Riverview,urban,11,QUGA,g,0,dec
ForestPark,urban,12,QUGA,g,0,dec
Lacamas,urban,12,QUGA,g,0,dec
McIver,rural,12,QUGA,g,0,dec
Oxbow,rural,12,QUGA,g,0,dec
Barlow,rural,13,QUGA,g,0,dec
ForestPark,urban,13,QUGA,g,0,dec
Lacamas,urban,13,QUGA,g,0,dec
Tryon,urban,13,QUGA,g,0,dec
Barlow,rural,14,QUGA,g,0,dec
ForestPark,urban,14,QUGA,g,0,dec
Lacamas,urban,14,QUGA,g,0,dec
Marquam,urban,14,QUGA,g,0,dec
ForestPark,urban,15,QUGA,g,0,dec
ForestPark,urban,15,QUGA,g,0,dec
McIver,rural,15,QUGA,g,0,dec
Riverview,urban,15,QUGA,g,0,dec
Tryon,urban,15,QUGA,g,0,dec
Barlow,rural,16,QUGA,g,0,dec
Tryon,urban,16,QUGA,g,0,dec
Lacamas,urban,17,QUGA,g,0,dec
McIver,rural,18,QUGA,g,0,dec
Oxbow,rural,18,QUGA,g,0,dec
Riverview,urban,18,QUGA,g,0,dec
Tryon,urban,18,QUGA,g,0,dec
Wildwood,rural,18,QUGA,g,0,dec
ForestPark,urban,19,QUGA,g,0,dec
Barlow,rural,20,QUGA,g,0,dec
Lacamas,urban,20,QUGA,g,0,dec
McIver,rural,20,QUGA,g,0,dec
Riverview,urban,20,QUGA,g,0,dec
Riverview,urban,20,QUGA,g,0,dec
Lacamas,urban,21,QUGA,g,0,dec
Riverview,urban,21,QUGA,g,0,dec
Tryon,urban,21,QUGA,g,0,dec
Marquam,urban,22,QUGA,g,0,dec
Tryon,urban,23,QUGA,g,0,dec
Wildwood,rural,23,QUGA,g,0,dec
Barlow,rural,24,QUGA,g,0,dec
ForestPark,urban,24,QUGA,g,0,dec
Riverview,urban,24,QUGA,g,0,dec
Wildwood,rural,24,QUGA,g,0,dec
Barlow,rural,25,QUGA,g,0,dec
Marquam,urban,25,QUGA,g,0,dec
Riverview,urban,25,QUGA,g,0,dec
McIver,rural,26,QUGA,g,0,dec
Sandy,rural,26,QUGA,g,0,dec
Barlow,rural,27,QUGA,g,0,dec
Tryon,urban,27,QUGA,g,0,dec
Oxbow,rural,28,QUGA,g,0,dec
Tryon,urban,28,QUGA,g,0,dec
Lacamas,urban,29,QUGA,g,0,dec
Oxbow,rural,29,QUGA,g,0,dec
Tryon,urban,29,QUGA,g,0,dec
Barlow,rural,30,QUGA,g,0,dec
ForestPark,urban,30,QUGA,g,0,dec
Riverview,urban,30,QUGA,g,0,dec
Tryon,urban,30,QUGA,g,0,dec
Marquam,urban,31,QUGA,g,0,dec
McIver,rural,31,QUGA,g,0,dec
Tryon,urban,31,QUGA,g,0,dec
Marquam,urban,32,QUGA,g,0,dec
Oxbow,rural,32,QUGA,g,0,dec
Lacamas,urban,35,QUGA,g,0,dec
Marquam,urban,35,QUGA,g,0,dec
Oxbow,rural,35,QUGA,g,0,dec
Wildwood,rural,35,QUGA,g,0,dec
ForestPark,urban,36,QUGA,g,0,dec
Tryon,urban,36,QUGA,g,0,dec
Wildwood,rural,37,QUGA,g,0,dec
Oxbow,rural,38,QUGA,g,0,dec
Lacamas,urban,39,QUGA,g,0,dec
ForestPark,urban,40,QUGA,g,0,dec
Oxbow,rural,40,QUGA,g,0,dec
Tryon,urban,40,QUGA,g,0,dec
Wildwood,rural,40,QUGA,g,0,dec
McIver,rural,41,QUGA,g,0,dec
Lacamas,urban,43,QUGA,g,0,dec
Oxbow,rural,43,QUGA,g,0,dec
ForestPark,urban,45,QUGA,g,0,dec
Oxbow,rural,45,QUGA,g,0,dec
Oxbow,rural,46,QUGA,g,0,dec
Lacamas,urban,47,QUGA,g,0,dec
Marquam,urban,47,QUGA,g,0,dec
Oxbow,rural,47,QUGA,g,0,dec
Marquam,urban,48,QUGA,g,0,dec
Oxbow,rural,48,QUGA,g,0,dec
Sandy,rural,48,QUGA,g,0,dec
ForestPark,urban,49,QUGA,g,0,dec
Lacamas,urban,50,QUGA,g,0,dec
Marquam,urban,50,QUGA,g,0,dec
McIver,rural,51,QUGA,g,0,dec
Sandy,rural,53,QUGA,g,0,dec
McIver,rural,56,QUGA,g,0,dec
McIver,rural,57,QUGA,g,0,dec
McIver,rural,61,QUGA,g,0,dec
Wildwood,rural,61,QUGA,g,0,dec
McIver,rural,63,QUGA,g,0,dec
Wildwood,rural,67,QUGA,g,0,dec
Wildwood,rural,69,QUGA,g,0,dec
Wildwood,rural,74,QUGA,g,0,dec
McIver,rural,75,QUGA,g,0,dec
Sandy,rural,80,QUGA,g,0,dec
Sandy,rural,82,QUGA,g,0,dec
Sandy,rural,83,QUGA,g,0,dec
Wildwood,rural,83,QUGA,g,0,dec
Wildwood,rural,87,QUGA,g,0,dec
Wildwood,rural,88,QUGA,g,0,dec
Sandy,rural,95,QUGA,g,0,dec
Sandy,rural,111,QUGA,g,0,dec
Sandy,rural,122,QUGA,g,0,dec
Sandy,rural,128,QUGA,g,0,dec
Sandy,rural,136,QUGA,g,0,dec
Sandy,rural,141,QUGA,g,0,dec
Sandy,rural,159,QUGA,g,0,dec
Sandy,rural,176,QUGA,g,0,dec
Sandy,rural,181,QUGA,g,0,dec
Barlow,rural,1,TSHE,s,4,con
Marquam,urban,1,TSHE,s,0,con
Tryon,urban,1,TSHE,s,0,con
Wildwood,rural,1,TSHE,s,0,con
Barlow,rural,2,TSHE,s,0,con
Riverview,urban,2,TSHE,s,0,con
Barlow,rural,3,TSHE,s,0,con
ForestPark,urban,3,TSHE,s,0,con
McIver,rural,3,TSHE,s,0,con
Wildwood,rural,3,TSHE,s,0,con
Barlow,rural,4,TSHE,s,0,con
Marquam,urban,4,TSHE,s,0,con
Riverview,urban,4,TSHE,s,0,con
Riverview,urban,4,TSHE,s,0,con
Marquam,urban,5,TSHE,s,0,con
McIver,rural,5,TSHE,s,0,con
Riverview,urban,5,TSHE,s,0,con
Marquam,urban,6,TSHE,s,0,con
Riverview,urban,6,TSHE,s,0,con
Barlow,rural,7,TSHE,s,0,con
Lacamas,urban,7,TSHE,s,0,con
Riverview,urban,7,TSHE,s,0,con
ForestPark,urban,8,TSHE,s,0,con
Lacamas,urban,8,TSHE,s,0,con
Tryon,urban,8,TSHE,s,0,con
Barlow,rural,10,TSHE,s,0,con
Lacamas,urban,10,TSHE,s,0,con
Marquam,urban,10,TSHE,s,0,con
Oxbow,rural,10,TSHE,s,0,con
Oxbow,rural,11,TSHE,s,0,con
Barlow,rural,11,TSHE,s,1,con
ForestPark,urban,11,TSHE,s,0,con
Marquam,urban,11,TSHE,s,0,con
Riverview,urban,11,TSHE,s,0,con
ForestPark,urban,12,TSHE,s,0,con
Lacamas,urban,12,TSHE,s,0,con
McIver,rural,12,TSHE,s,2,con
Oxbow,rural,12,TSHE,s,0,con
Barlow,rural,13,TSHE,s,0,con
ForestPark,urban,13,TSHE,s,0,con
Lacamas,urban,13,TSHE,s,0,con
Tryon,urban,13,TSHE,s,0,con
Barlow,rural,14,TSHE,s,0,con
ForestPark,urban,14,TSHE,s,0,con
Lacamas,urban,14,TSHE,s,0,con
Marquam,urban,14,TSHE,s,0,con
ForestPark,urban,15,TSHE,s,0,con
ForestPark,urban,15,TSHE,s,0,con
McIver,rural,15,TSHE,s,0,con
Riverview,urban,15,TSHE,s,0,con
Tryon,urban,15,TSHE,s,0,con
Barlow,rural,16,TSHE,s,0,con
Tryon,urban,16,TSHE,s,0,con
Lacamas,urban,17,TSHE,s,0,con
McIver,rural,18,TSHE,s,0,con
Oxbow,rural,18,TSHE,s,0,con
Riverview,urban,18,TSHE,s,0,con
Tryon,urban,18,TSHE,s,0,con
Wildwood,rural,18,TSHE,s,0,con
ForestPark,urban,19,TSHE,s,0,con
Barlow,rural,20,TSHE,s,0,con
Lacamas,urban,20,TSHE,s,0,con
McIver,rural,20,TSHE,s,0,con
Riverview,urban,20,TSHE,s,0,con
Riverview,urban,20,TSHE,s,0,con
Lacamas,urban,21,TSHE,s,0,con
Riverview,urban,21,TSHE,s,0,con
Tryon,urban,21,TSHE,s,0,con
Marquam,urban,22,TSHE,s,0,con
Tryon,urban,23,TSHE,s,0,con
Wildwood,rural,23,TSHE,s,0,con
Barlow,rural,24,TSHE,s,0,con
ForestPark,urban,24,TSHE,s,0,con
Riverview,urban,24,TSHE,s,0,con
Wildwood,rural,24,TSHE,s,0,con
Barlow,rural,25,TSHE,s,0,con
Marquam,urban,25,TSHE,s,0,con
Riverview,urban,25,TSHE,s,0,con
McIver,rural,26,TSHE,s,0,con
Sandy,rural,26,TSHE,s,0,con
Barlow,rural,27,TSHE,s,0,con
Tryon,urban,27,TSHE,s,0,con
Oxbow,rural,28,TSHE,s,0,con
Tryon,urban,28,TSHE,s,0,con
Lacamas,urban,29,TSHE,s,0,con
Oxbow,rural,29,TSHE,s,0,con
Tryon,urban,29,TSHE,s,0,con
Barlow,rural,30,TSHE,s,0,con
ForestPark,urban,30,TSHE,s,0,con
Riverview,urban,30,TSHE,s,0,con
Tryon,urban,30,TSHE,s,1,con
Marquam,urban,31,TSHE,s,0,con
McIver,rural,31,TSHE,s,0,con
Tryon,urban,31,TSHE,s,0,con
Marquam,urban,32,TSHE,s,0,con
Oxbow,rural,32,TSHE,s,0,con
Lacamas,urban,35,TSHE,s,0,con
Marquam,urban,35,TSHE,s,0,con
Oxbow,rural,35,TSHE,s,0,con
Wildwood,rural,35,TSHE,s,0,con
ForestPark,urban,36,TSHE,s,0,con
Tryon,urban,36,TSHE,s,0,con
Wildwood,rural,37,TSHE,s,0,con
Oxbow,rural,38,TSHE,s,0,con
Lacamas,urban,39,TSHE,s,0,con
ForestPark,urban,40,TSHE,s,0,con
Oxbow,rural,40,TSHE,s,0,con
Tryon,urban,40,TSHE,s,0,con
Wildwood,rural,40,TSHE,s,0,con
McIver,rural,41,TSHE,s,0,con
